"Country.Name","Country.Code","Year","Electricity.Access","Adj.SavingNetCO2Damage","Adj.SavingNaturalResourceDepletion","Adj.SavingNetForestDepletion","Adj.SavingParticulateEmissions","CompulsoryEducationDurationYears","ExportGoodsServices.GDP","FinalConsumptionExpenditure.GDP","ExportGoodsServices.GDP","GDP.PerCapita.Current","Govt.FinalConsumptionExpenditure.GDP","GrossNationalExpenditure.GDP","ImportGoodsServices.GDP","ConsumerPriceInflation","ProportionParliamentSeats.Women","RenewableEnergyConsumption.pctOfTotal","Trade.GDP","WomenInBusinessLawIndex","AnnualProductionBasedCO2Emissions","Continent","WorldBankIncomeClass","IndividualsUsingInternet","LifeExpenctancy","TotalPopulation","RegimeType","RuralPopulation.Prop","TotalNaturalResources.GDP","UrbanPopulation.Prop","WorldRegion"
"Australia","AUS",2015,100,0.962232424,1.31430627,0,0.020509919,10,19.98484551,75.25398544,1.35169e+12,56755.72171,18.0607423,101.5246821,21.50952757,1.508366722,26.66666667,9.315500259,41.49437308,96.875,401.555,"Oceania","High income",84.56051491,82.4,23815995,"Liberal Democracy",14.299,3.2786568695434,85.701,"Oceania"
"Australia","AUS",2016,100,1.14419919,1.703150894,0,0.019417092,10,19.25105708,76.9034885,1.20885e+12,49971.13146,18.65685482,102.2754671,21.52658435,1.276990945,28.66666667,9.419799805,40.77764142,96.875,411.032,"Oceania","High income",86.54,82.4487804878049,24190907,"Liberal Democracy",14.2,4.07366791539908,85.8,"Oceania"
"Australia","AUS",2017,100,1.080648096,1.772622111,0,0.018881278,10,21.20575066,75.35030933,1.32919e+12,54027.96682,18.61350419,99.40710554,20.61296969,1.948647409,28.66666667,9.686100006,41.81872035,96.875,415.097,"Oceania","High income",86.54504885,82.5,24601860,"Liberal Democracy",14.096,5.05616495176996,85.904,"Oceania"
"Austria","AUT",2001,100,0.656626301,0.071255523,0,0.071957635,9,44.61755552,73.08732413,1.97338e+11,24537.51426,18.97616815,98.24809042,42.91910925,2.650000773,26.77595628,25.52779961,87.53666476,78.75,70.103,"Europe","High income",39.18545018,78.5756097560976,8042293,"Liberal Democracy",40.066,0.16039753666153,59.934,"Europe and Northern America"
"Austria","AUT",2003,100,0.577692901,0.060160669,0,0.064242725,9,44.57041472,73.06301762,2.61696e+11,32222.89724,18.97963991,97.47176408,41.8169677,1.355553709,33.87978142,22.55800056,86.38738242,81.875,77.554,"Europe","High income",42.7,78.6317073170732,8121423,"Liberal Democracy",40.625,0.156561764439283,59.375,"Europe and Northern America"
"Austria","AUT",2004,100,0.52904889,0.061359757,0,0.055330952,9,46.86721497,72.75331376,3.00904e+11,36821.52147,18.89135907,96.81434065,43.92513072,2.06120618,33.87978142,23.17140007,90.79234569,81.875,77.674,"Europe","High income",54.28,79.1804878048781,8171966,"Liberal Democracy",40.906,0.131781410168257,59.094,"Europe and Northern America"
"Austria","AUT",2005,100,0.543943859,0.06925768,0,0.056690247,9,48.6197522,73.15600041,3.15974e+11,38403.13388,19.34627342,96.98124605,45.41405348,2.299137856,33.87978142,24.43510056,94.03380568,85,79.192,"Europe","High income",58,79.3317073170732,8227829,"Liberal Democracy",41.187,0.150684726016571,58.813,"Europe and Northern America"
"Austria","AUT",2006,100,0.52194681,0.096521511,0,0.054453482,9,50.84166886,72.47354004,3.35999e+11,40635.28182,19.25829027,96.08386762,47.24664234,1.441548511,32.24043716,26.75060081,98.08831121,85,76.898,"Europe","High income",63.6,79.8804878048781,8268641,"Liberal Democracy",41.468,0.195236487755811,58.532,"Europe and Northern America"
"Austria","AUT",2007,100,0.45944734,0.094769006,0,0.057282092,9,52.56086942,70.76053118,3.88691e+11,46855.77175,18.74479207,95.34483608,48.17238464,2.168555288,32.78688525,29.02639961,100.7332541,85,74.263,"Europe","High income",69.37,80.1804878048781,8295487,"Liberal Democracy",41.751,0.222309601985317,58.249,"Europe and Northern America"
"Austria","AUT",2008,100,0.424846876,0.109932445,0,0.056768385,9,53.24886062,71.09740674,4.30294e+11,51708.76575,19.27213096,95.56486748,48.82482212,3.215950332,27.32240437,29.75569916,102.0736827,85,73.588,"Europe","High income",72.87,80.4317073170732,8321496,"Liberal Democracy",42.034,0.251363163003068,57.966,"Europe and Northern America"
"Austria","AUT",2009,100,0.43327734,0.078423487,0,0.061546922,9,45.20741656,74.16577855,4.00172e+11,47963.1794,20.68421348,96.94109949,41.85481441,0.506308828,27.86885246,31.28840065,87.06223097,91.25,67.494,"Europe","High income",73.45,80.3317073170732,8343323,"Liberal Democracy",42.317,0.169129335681796,57.683,"Europe and Northern America"
"Austria","AUT",2010,100,0.488132568,0.093209031,0,0.058958794,9,51.26216033,73.99446307,3.91893e+11,46858.04327,20.49254767,96.60231019,47.75763591,1.81353439,27.86885246,31.13459969,99.01979624,91.25,72.012,"Europe","High income",75.17,80.5804878048781,8363404,"Liberal Democracy",42.601,0.225823693104511,57.399,"Europe and Northern America"
"Austria","AUT",2011,100,0.448252882,0.133651087,0,0.05388368,10,53.94867085,73.27630732,4.3112e+11,51374.95841,19.89656809,97.4167818,51.15411778,3.286579149,27.86885246,31.63780022,105.1027886,91.25,69.898,"Europe","High income",78.7399931,80.9829268292683,8391643,"Liberal Democracy",42.885,0.271478299943064,57.115,"Europe and Northern America"
"Austria","AUT",2012,100,0.472286013,0.140100522,0,0.051725928,10,53.9736762,73.32050559,4.09425e+11,48567.69529,19.86069237,97.29761248,51.17850123,2.485675622,27.86885246,34.28430176,105.1521774,91.25,67.209,"Europe","High income",80.02999392,80.9365853658537,8429991,"Liberal Democracy",42.853,0.253971115182727,57.147,"Europe and Northern America"
"Austria","AUT",2013,100,0.468549485,0.112969435,0,0.051547905,10,53.4412933,73.57880672,4.30069e+11,50716.70871,19.91594275,97.30219672,50.62512079,2.000156169,33.33333333,34.70259857,104.0664141,91.25,67.746,"Europe","High income",80.6188,81.1365853658537,8479823,"Liberal Democracy",42.664,0.22409216202105,57.336,"Europe and Northern America"
"Austria","AUT",2014,100,0.447866675,0.091199744,0,0.049504883,10,53.38657905,73.19929663,4.41996e+11,51717.49594,19.80284204,96.73083942,50.1169562,1.60581183,32.24043716,35.79090118,103.5035353,94.375,64.084,"Europe","High income",80.99582496,81.490243902439,8546356,"Liberal Democracy",42.474,0.188548745405517,57.526,"Europe and Northern America"
"Austria","AUT",2015,100,0.563400081,0.051455351,0,0.047242389,10,53.08906056,72.44452256,3.81818e+11,44178.04738,19.76169058,96.25004825,49.33825483,0.896563335,30.6010929,34.87720108,102.4273154,94.375,66.283,"Europe","High income",83.94014193,81.190243902439,8642699,"Liberal Democracy",42.285,0.134802776700055,57.715,"Europe and Northern America"
"Austria","AUT",2016,100,0.557981926,0.033958681,0,0.04292664,10,52.40639365,71.91295663,3.95569e+11,45276.83144,19.65110116,96.16928259,48.57568463,0.891591753,30.6010929,34.61429977,100.9820783,94.375,67.112,"Europe","High income",84.32374257,81.6414634146342,8736668,"Liberal Democracy",42.095,0.116954332330818,57.905,"Europe and Northern America"
"Austria","AUT",2017,100,0.556820532,0.049516978,0,0.040000884,13,54.05370091,71.9931074,4.16207e+11,47309.36627,19.49035155,96.82884333,50.89052331,2.081269114,34.42622951,33.95909882,104.9442242,94.375,69.629,"Europe","High income",87.93558659,81.6439024390244,8797566,"Liberal Democracy",41.906,0.127273078483585,58.094,"Europe and Northern America"
"Austria","AUT",2018,100,0.536026743,0.061017182,0,0.040000884,13,55.69095065,71.25346775,4.54873e+11,51453.14702,19.33402133,96.79683946,52.41986954,1.998379814,34.42622951,33.84560013,108.1108202,94.375,66.72,"Europe","High income",87.47913723,81.6926829268293,8840521,"Liberal Democracy",41.703,0.15508780567555,58.297,"Europe and Northern America"
"Azerbaijan","AZE",2001,98.62342072,10.45165239,20.73272028,0,0.540367569,9,41.49860787,75.14297539,5707720391,703.6838434,13.64662503,95.819851,37.31657762,1.547195902,10.48387097,1.752099991,78.81518549,66.875,28.793,"Asia","Low income",0.305564638,67.054,8111200,"Electoral Autocracy",48.413,27.426686281869,51.587,"Northern Africa and Western Asia"
"Azerbaijan","AZE",2002,100,10.1988924,9.562157127,0,0.48737107,9,42.76783505,75.30556701,6235856820,763.080638,12.40412371,109.8820619,50.05030928,2.77116472,10.48387097,2.351200104,92.81814433,66.875,29.642,"Asia","Low income",4.999713678,67.391,8171950,"Electoral Autocracy",48.213,25.763396247004,51.787,"Northern Africa and Western Asia"
"Azerbaijan","AZE",2005,99.28987885,6.877696143,20.57311695,0,0.374110135,9,62.94110601,52.54302256,13245716099,1578.40239,10.42204033,94.07785985,52.9007786,9.679507319,13.04347826,3.36439991,115.8418846,66.875,34.286,"Asia","Lower-middle income",8.030375356,68.747,8391850,"Electoral Autocracy",47.611,37.6861652538039,52.389,"Northern Africa and Western Asia"
"Azerbaijan","AZE",2006,99.5,5.237930543,27.90281226,0,0.298250948,9,66.50414484,45.64285028,20982986344,2473.081819,8.539864079,75.50223512,38.75825501,8.328924829,11.29032258,2.861000061,105.2623998,66.875,39.109,"Asia","Lower-middle income",11.99217733,69.259,8484550,"Electoral Autocracy",47.411,42.0379109896614,52.589,"Northern Africa and Western Asia"
"Azerbaijan","AZE",2007,99.56891632,2.803160041,30.15391987,0,0.23527454,9,68.12891169,43.06165265,33050343783,3851.437869,9.660266921,64.58666103,28.51289646,16.69975496,11.38211382,3.788199902,96.64180815,76.25,30.458,"Asia","Lower-middle income",14.54,69.752,8581300,"Electoral Autocracy",47.21,39.2177612929867,52.79,"Northern Africa and Western Asia"
"Azerbaijan","AZE",2008,99.7101059,2.182084102,30.59456966,0,0.209796643,9,65.77613785,41.93067778,48852482960,5574.603802,8.495111767,60.62430862,23.46675902,20.84908718,11.38211382,3.085799932,89.24289686,76.25,35.451,"Asia","Lower-middle income",17.08,70.201,8763400,"Electoral Autocracy",47.01,41.2174797950368,52.99,"Northern Africa and Western Asia"
"Azerbaijan","AZE",2009,99.86070251,2.159596226,20.91705492,0,0.198453169,9,51.63574568,53.88003314,44291490421,4950.294791,11.12340772,72.82867295,23.108296,1.45704836,11.38211382,3.268599987,74.74404168,76.25,31.857,"Asia","Upper-middle income",27.4,70.597,8947243,"Electoral Autocracy",46.81,28.448345624236,53.19,"Northern Africa and Western Asia"
"Azerbaijan","AZE",2010,99.94705963,1.771704488,23.96953121,0,0.221230368,9,54.30472154,50.24396562,52909294792,5843.533768,10.88143177,68.3035441,20.68126693,5.726872247,16,4.448999882,74.98598846,76.25,30.633,"Asia","Upper-middle income",46,70.938,9054332,"Electoral Autocracy",46.594,32.1888061770271,53.406,"Northern Africa and Western Asia"
"Azerbaijan","AZE",2011,99.9,1.621947116,25.32652816,0,0.218068211,9,56.42698053,47.38623709,65951627200,7189.691229,10.12768327,67.65408394,24.08106448,7.858333333,16,3.555799961,80.50804501,78.75,32.976,"Asia","Upper-middle income",50,71.234,9173082,"Electoral Autocracy",46.363,35.2231604265342,53.637,"Northern Africa and Western Asia"
"Azerbaijan","AZE",2012,100,1.680522119,21.84974433,0,0.212078405,9,52.97468019,49.99698595,69683935845,7496.294648,10.52596006,72.31370916,25.28838935,1.066213397,16,2.845299959,78.26306954,78.75,35.048,"Asia","Upper-middle income",54.2,71.506,9295784,"Electoral Autocracy",46.117,31.4170910041624,53.883,"Northern Africa and Western Asia"
"Azerbaijan","AZE",2013,100,1.637712485,18.61900166,0,0.195809648,10,48.41583308,52.18624317,74164435946,7875.756953,10.28324911,77.84417861,26.26001169,2.415717453,15.57377049,2.525899887,74.67584476,78.75,35.215,"Asia","Upper-middle income",73.00000137,71.768,9416801,"Electoral Autocracy",45.855,26.9855511791027,54.145,"Northern Africa and Western Asia"
"Azerbaijan","AZE",2014,100,1.731371097,15.32846575,0,0.180531949,10,43.27355666,56.32348879,75244294275,7891.313147,10.88587304,83.83352453,26.20966854,1.373441815,15.57377049,2.116600037,69.4832252,78.75,36.975,"Asia","Upper-middle income",75.00001564,72.022,9535079,"Electoral Autocracy",45.578,23.0332318433715,54.422,"Northern Africa and Western Asia"
"Azerbaijan","AZE",2015,100,2.560711354,9.392391268,0,0.184985844,10,37.79477749,69.09838176,53074370486,5500.310382,12.40823832,97.01195292,34.80673042,4.027685737,16.93548387,2.312200069,72.60150791,78.75,37.199,"Asia","Upper-middle income",77,72.266,9649341,"Electoral Autocracy",45.286,14.5685957675747,54.714,"Northern Africa and Western Asia"
"Azerbaijan","AZE",2016,100,3.817429202,10.28264322,0,0.196042754,10,46.42764939,71.54051621,37867518957,3880.738731,12.83206344,97.22185446,43.64966934,12.44337486,16.8,1.926800013,90.07731873,78.75,37.278,"Asia","Upper-middle income",78.2,72.493,9757812,"Electoral Autocracy",44.979,15.3654290752373,55.021,"Northern Africa and Western Asia"
"Azerbaijan","AZE",2017,100,3.567311756,13.49268995,0,0.194478046,10,48.54786473,68.92780269,40865558912,4147.089716,11.34141244,93.30672839,41.85445095,12.93591842,16.8,1.908800006,90.40231568,78.75,36.498,"Asia","Upper-middle income",79,72.693,9854033,"Electoral Autocracy",44.657,21.0800959534414,55.343,"Northern Africa and Western Asia"
"Azerbaijan","AZE",2018,100,3.286613289,18.57628585,0,0.194478046,10,54.09229386,64.60707686,47112941176,4739.84171,10.46646357,84.73655296,37.58028267,2.268546904,16.8,1.971300006,91.67257654,78.75,37.488,"Asia","Upper-middle income",79.79999549,72.864,9939771,"Electoral Autocracy",44.32,29.2523743952692,55.68,"Northern Africa and Western Asia"
"Belgium","BEL",2001,100,0.922072235,0,0,0.081356482,12,71.61195892,73.71909649,2.36541e+11,22995.15752,21.31360634,96.35292199,67.96488091,2.469258231,23.33333333,1.580500007,139.5768398,75.625,126.085,"Europe","High income",31.28839551,77.9731707317073,10286570,"Liberal Democracy",2.81399999999999,0.0210152514602181,97.186,"Europe and Northern America"
"Belgium","BEL",2002,100,0.826595024,0,0,0.076350639,12,70.8312977,73.67515212,2.57158e+11,24887.56133,22.13888154,94.4225541,65.25385179,1.645214362,23.33333333,1.681300044,136.0851495,75.625,126.879,"Europe","High income",46.33,78.0756097560976,10332785,"Liberal Democracy",2.759,0.0237523012210342,97.241,"Europe and Northern America"
"Belgium","BEL",2003,100,0.73265072,0.000798885,0.000798885,0.076170731,12,69.03650851,73.67782811,3.17382e+11,30587.66841,22.48437234,94.64253582,63.67904433,1.588964,35.33333333,1.888700008,132.7155528,84.375,128.275,"Europe","High income",49.97,78.1292682926829,10376133,"Liberal Democracy",2.70399999999999,0.0217406711003483,97.296,"Europe and Northern America"
"Belgium","BEL",2004,100,0.655238737,0.000736681,0.000736681,0.071059073,12,70.90627745,72.43879028,3.68537e+11,35364.37533,22.19721265,95.10585045,66.0121279,2.097283112,34.66666667,2.022000074,136.9184053,84.375,128.805,"Europe","High income",53.86,78.8780487804878,10421137,"Liberal Democracy",2.65000000000001,0.0158928280889647,97.35,"Europe and Northern America"
"Belgium","BEL",2005,100,0.646005793,0.00091413,0.00091413,0.074851271,12,74.28282892,72.28232963,3.85571e+11,36795.97688,22.09399763,95.96339283,70.24622175,2.781432637,34.66666667,2.458800077,144.5290507,84.375,125.662,"Europe","High income",55.82,78.9804878048781,10478617,"Liberal Democracy",2.59699999999999,0.0156728025031747,97.403,"Europe and Northern America"
"Belgium","BEL",2006,100,0.63413575,0.001265869,0.001265869,0.068921105,12,76.80499706,71.98696608,4.07918e+11,38672.70594,21.93878853,95.95751519,72.76251224,1.791207701,34.66666667,2.822299957,149.5675093,84.375,123.906,"Europe","High income",59.72,79.380487804878,10547958,"Liberal Democracy",2.54600000000001,0.0177619165747705,97.454,"Europe and Northern America"
"Belgium","BEL",2007,100,0.558634033,0.00096249,0.00096249,0.069393735,12,78.3018047,71.26156332,4.70324e+11,44262.896,21.61589482,95.86483747,74.16664217,1.8230563,35.33333333,3.337899923,152.4684469,87.5,120.496,"Europe","High income",64.44,79.7829268292683,10625700,"Liberal Democracy",2.495,0.0190973511858148,97.505,"Europe and Northern America"
"Belgium","BEL",2008,100,0.530163553,0,0,0.068239851,12,80.88061998,73.39043751,5.15224e+11,48106.89292,22.66614469,99.32720784,80.20782782,4.489444205,35.33333333,3.905299902,161.0884478,87.5,120.203,"Europe","High income",66,79.6804878048781,10709973,"Liberal Democracy",2.44499999999999,0.0184376170782119,97.555,"Europe and Northern America"
"Belgium","BEL",2009,100,0.55901714,0,0,0.071930629,12,68.83400371,75.56474852,4.81346e+11,44583.54481,24.19191348,97.73803312,66.57203682,-0.053145674,38,4.827300072,135.4060405,93.75,107.743,"Europe","High income",70,80.0341463414634,10796493,"Liberal Democracy",2.39700000000001,0.0173854750677323,97.603,"Europe and Northern America"
"Belgium","BEL",2010,100,0.644618749,0,0,0.071233126,12,75.85006448,75.17076743,4.80952e+11,44141.87814,23.73268609,98.29754412,74.1476086,2.189299204,39.33333333,5.824800014,149.9976731,93.75,114.561,"Europe","High income",75,80.1829268292683,10895586,"Liberal Democracy",2.349,0.0193045954420712,97.651,"Europe and Northern America"
"Belgium","BEL",2011,100,0.569131221,0.000701571,0.000701571,0.068454509,12,80.69736291,75.59205868,5.22646e+11,47348.52502,24.04942657,100.0989978,80.79636075,3.532082107,38,6.630099773,161.4937237,100,105.046,"Europe","High income",81.609996,80.5853658536585,11038264,"Liberal Democracy",2.30200000000001,0.0192966767210208,97.698,"Europe and Northern America"
"Belgium","BEL",2012,100,0.581954397,0.000558389,0.000558389,0.063886885,12,80.40449051,76.24712339,4.96181e+11,44673.11588,24.30335286,99.93704922,80.34153972,2.839663434,38,7.758999825,160.7460302,100,102.429,"Europe","High income",80.71999055,80.3853658536585,11106932,"Liberal Democracy",2.256,0.0186391884928727,97.744,"Europe and Northern America"
"Belgium","BEL",2013,100,0.589451507,0.001753264,0.001753264,0.058615595,12,79.3243484,76.77395133,5.21643e+11,46744.66254,24.31276726,99.20214824,78.52649664,1.11309594,38,8.092900276,157.850845,100,102.674,"Europe","High income",82.1702,80.5878048780488,11159407,"Liberal Democracy",2.211,0.019350124219199,97.789,"Europe and Northern America"
"Belgium","BEL",2014,100,0.576763485,0.001384073,0.001384073,0.052893582,12,79.80100907,76.04501005,5.34678e+11,47700.54036,24.23389585,99.18119777,78.98220685,0.340002833,39.33333333,9.124799728,158.7832159,100,96.811,"Europe","High income",85,81.2878048780488,11209057,"Liberal Democracy",2.167,0.0200143575123267,97.833,"Europe and Northern America"
"Belgium","BEL",2015,100,0.736940195,0.001254267,0.001254267,0.05005954,12,77.80528215,74.95403183,4.6215e+11,40991.80814,23.61508745,98.58198221,76.38726436,0.561429153,39.33333333,9.376099586,154.1925465,100,100.981,"Europe","High income",85.05294175,80.9926829268293,11274196,"Liberal Democracy",2.124,0.0195316787345126,97.876,"Europe and Northern America"
"Belgium","BEL",2016,100,0.724541994,0.001279791,0.001279791,0.046997941,12,79.42961547,74.55358274,4.7574e+11,41984.10303,23.26203662,98.80579504,78.23541051,1.973852647,39.33333333,9.206899643,157.665026,100,99.807,"Europe","High income",86.51647666,81.4390243902439,11331422,"Liberal Democracy",2.081,0.0200320955902374,97.919,"Europe and Northern America"
"Belgium","BEL",2017,100,0.711115183,0.00104988,0.00104988,0.047366286,12,83.18241025,74.50976868,5.01523e+11,44089.31009,23.03246309,98.96101585,82.1434261,2.12597086,38,9.637999535,165.3258363,100,99.456,"Europe","High income",87.67968082,81.4926829268293,11375158,"Liberal Democracy",2.039,0.0165874465194868,97.961,"Europe and Northern America"
"Belgium","BEL",2018,100,0.686215702,0.000511953,0.000511953,0.047366286,12,82.99557248,74.7773802,5.43411e+11,47554.74631,23.02623476,100.2637443,83.2593168,2.053164999,38,10.6626997,166.2548893,100,100.208,"Europe","High income",88.647343,81.5951219512195,11427054,"Liberal Democracy",1.999,0.0189338645597239,98.001,"Europe and Northern America"
